City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Riyadh,SA,2021-12-20 23:30:26,24.6877,46.7219,66.34,40,47,6.2
295,Kushima,JP,2021-12-20 23:35:10,31.4583,131.2333,44.64,69,100,3.47
296,Necochea,AR,2021-12-20 23:35:10,-38.5473,-58.7368,62.04,83,54,15.77
297,Guerrero Negro,MX,2021-12-20 23:35:11,27.9769,-114.0611,68.23,36,55,8.77
298,Reitz,ZA,2021-12-20 23:35:11,-27.8014,28.4273,53.56,92,35,5.06
299,Whitehorse,CA,2021-12-20 23:35:11,60.7161,-135.0538,3.97,85,90,5.75
300,Lazaro Cardenas,MX,2021-12-20 23:35:12,17.9583,-102.2,80.49,72,17,5.97
301,Yuncheng,CN,2021-12-20 23:35:12,35.0231,110.9928,36.9,44,0,1.92
302,Kargil,IN,2021-12-20 23:35:12,34.5667,76.1,9.19,85,100,0.63
303,Khani,GE,2021-12-20 23:35:12,41.9563,42.9566,35.17,97,99,4.23
304,Challans,FR,2021-12-20 23:35:13,46.8436,-1.8749,37.6,91,13,11.12
305,Kimbe,PG,2021-12-20 23:35:13,-5.5502,150.1429,81.5,77,100,2.42
306,Lavrentiya,RU,2021-12-20 23:35:13,65.5833,-171.0,-5.15,72,7,11.1
307,Balaipungut,ID,2021-12-20 23:35:13,1.05,101.2833,77.41,92,100,1.45
308,Arrifes,PT,2021-12-20 23:35:14,37.7667,-25.7,59.25,77,40,17.27
309,Sokoni,TZ,2021-12-20 23:35:14,-6.4333,39.55,81.7,79,100,7.52
310,Carauari,BR,2021-12-20 23:35:14,-4.8828,-66.8958,76.14,97,99,0.58
311,Maurawan,IN,2021-12-20 23:35:15,26.4333,80.8833,44.64,32,22,3.42
312,Atambua,ID,2021-12-20 23:35:15,-9.1061,124.8925,79.99,75,100,1.95
313,Nome,US,2021-12-20 23:33:18,64.5011,-165.4064,19.47,79,75,11.5
314,Mumford,GH,2021-12-20 23:35:15,5.2618,-0.759,79.66,77,13,4.88
315,Ancud,CL,2021-12-20 23:35:16,-41.8697,-73.8203,66.22,73,2,3.0
316,Kahului,US,2021-12-20 23:36:16,20.8947,-156.47,80.96,67,20,19.57
317,Jamame,SO,2021-12-20 23:36:16,0.0722,42.7506,78.22,85,82,8.21
318,Thompson,CA,2021-12-20 23:36:17,55.7435,-97.8558,-16.44,76,20,11.5
319,Wajir,KE,2021-12-20 23:36:17,1.7471,40.0573,77.68,80,98,9.89
320,Posse,BR,2021-12-20 23:36:17,-14.0931,-46.3694,70.25,92,59,1.88
321,Espanola,US,2021-12-20 23:36:18,35.9911,-106.0806,52.54,39,0,3.76
322,Maniitsoq,GL,2021-12-20 23:36:18,65.4167,-52.9,40.19,57,61,22.84
323,Hobyo,SO,2021-12-20 23:36:18,5.3505,48.5268,77.7,79,61,19.57
324,Paso De Los Toros,UY,2021-12-20 23:36:19,-32.8167,-56.5167,88.14,36,15,27.22
325,Mayor Pablo Lagerenza,PY,2021-12-20 23:36:19,-19.9309,-60.7718,73.96,97,100,4.63
326,Soyalo,MX,2021-12-20 23:36:19,16.9,-92.9167,65.3,95,94,4.83
327,Arandis,NA,2021-12-20 23:36:19,-22.4167,14.9667,57.47,47,0,3.8
328,Tasiilaq,GL,2021-12-20 23:36:20,65.6145,-37.6368,35.76,61,96,7.72
329,Usinsk,RU,2021-12-20 23:36:20,65.9939,57.5281,-4.41,96,100,8.68
330,Santa Maria Da Vitoria,BR,2021-12-20 23:36:20,-13.3947,-44.1886,71.55,96,41,2.33
331,Tenenkou,ML,2021-12-20 23:36:21,14.4572,-4.9169,71.46,13,64,9.75
332,Kanigiri,IN,2021-12-20 23:36:21,15.4,79.5167,63.97,77,5,1.7
333,Tyumentsevo,RU,2021-12-20 23:36:21,53.3224,81.498,26.67,98,100,4.99
334,Xuzhou,CN,2021-12-20 23:36:22,34.1805,117.1571,41.5,50,0,1.5
335,Narsaq,GL,2021-12-20 23:36:22,60.9167,-46.05,50.22,54,30,21.03
336,Farafangana,MG,2021-12-20 23:36:22,-22.8167,47.8333,71.96,88,100,6.76
337,Caramay,PH,2021-12-20 23:36:22,10.1815,119.236,79.56,87,28,3.22
338,Williams Lake,CA,2021-12-20 23:36:23,52.1415,-122.1445,6.37,78,90,6.91
339,Naze,JP,2021-12-20 23:36:23,28.3667,129.4833,54.52,57,100,4.21
340,Rio Gallegos,AR,2021-12-20 23:36:23,-51.6226,-69.2181,59.05,41,20,42.57
341,Finschhafen,PG,2021-12-20 23:36:24,-6.6024,147.8681,76.26,88,100,3.36
342,Eluru,IN,2021-12-20 23:36:24,16.7,81.1,64.08,85,2,2.93
343,Aktas,KZ,2021-12-20 23:36:24,49.7789,72.9608,26.35,96,100,5.48
344,Gat,IL,2021-12-20 23:36:25,31.61,34.7642,50.4,100,97,18.45
345,Kashmor,PK,2021-12-20 23:36:25,28.4333,69.5833,58.98,15,1,2.8
346,Diapaga,BF,2021-12-20 23:36:25,12.0708,1.7889,70.34,21,26,8.68
347,Margate,GB,2021-12-20 23:36:25,51.3813,1.3862,43.7,73,100,1.99
348,Joensuu,FI,2021-12-20 23:36:26,62.6012,29.7632,5.49,82,0,8.05
349,Laguna De Duero,ES,2021-12-20 23:36:26,41.5815,-4.7233,48.04,87,90,5.75
350,Zhongshu,CN,2021-12-20 23:36:26,24.5167,103.7667,40.42,94,3,2.75
351,Tateyama,JP,2021-12-20 23:36:27,34.9833,139.8667,53.87,65,5,2.35
352,Maryville,US,2021-12-20 23:36:27,35.7565,-83.9705,45.27,82,75,1.01
353,Mosetse,BW,2021-12-20 23:36:27,-20.75,26.65,66.4,80,100,13.2
354,Myitkyina,MM,2021-12-20 23:36:27,25.3833,97.4,53.01,79,0,2.91
355,Koutsouras,GR,2021-12-20 23:36:28,35.0339,25.9469,56.52,61,7,3.76
356,Marsh Harbour,BS,2021-12-20 23:36:28,26.5412,-77.0636,76.32,78,63,5.1
357,Ulladulla,AU,2021-12-20 23:36:28,-35.35,150.4667,84.87,56,17,6.29
358,San Quintin,MX,2021-12-20 23:36:29,30.4833,-115.95,62.69,52,91,7.29
359,Lagos,NG,2021-12-20 23:36:29,6.5833,3.75,80.92,63,7,2.77
360,Darhan,MN,2021-12-20 23:36:30,49.4867,105.9228,-2.56,96,79,1.43
361,Ponta Delgada,PT,2021-12-20 23:36:30,37.7333,-25.6667,61.52,77,40,17.27
362,Chapais,CA,2021-12-20 23:36:30,49.7834,-74.8492,17.38,94,100,11.54
363,Bambous Virieux,MU,2021-12-20 23:37:31,-20.3428,57.7575,77.25,88,75,3.44
364,Quesnel,CA,2021-12-20 23:37:31,52.9999,-122.5029,9.1,72,90,10.36
365,Talant,FR,2021-12-20 23:37:31,47.3369,5.0089,32.61,80,0,5.75
366,San Policarpo,PH,2021-12-20 23:37:31,12.1791,125.5072,80.92,85,100,12.19
367,Jumla,NP,2021-12-20 23:37:32,29.2747,82.1838,32.36,40,13,4.99
368,Cochrane,CA,2021-12-20 23:35:55,51.1834,-114.4687,14.27,40,1,6.91
369,Mezen,RU,2021-12-20 23:37:32,65.8522,44.24,2.35,94,100,7.96
370,Namatanai,PG,2021-12-20 23:37:32,-3.6667,152.4333,83.88,71,99,5.79
371,Yelovo,RU,2021-12-20 23:37:32,57.0538,54.9207,16.0,95,49,5.75
372,Warangal,IN,2021-12-20 23:37:33,18.0,79.5833,54.12,37,0,4.9
373,Lorengau,PG,2021-12-20 23:37:33,-2.0226,147.2712,82.2,80,96,5.26
374,Saldanha,ZA,2021-12-20 23:37:33,-33.0117,17.9442,69.85,86,69,4.74
375,Muros,ES,2021-12-20 23:37:33,42.7762,-9.0603,57.85,92,100,9.82
376,Kruisfontein,ZA,2021-12-20 23:37:34,-34.0033,24.7314,67.89,79,97,9.66
377,Biak,ID,2021-12-20 23:37:34,-0.9131,122.8766,81.0,71,100,4.05
378,Tuscaloosa,US,2021-12-20 23:36:35,33.2098,-87.5692,48.97,88,90,6.91
379,Crib Point,AU,2021-12-20 23:37:34,-38.35,145.2,73.85,75,4,10.18
380,Ketchikan,US,2021-12-20 23:33:37,55.3422,-131.6461,28.87,74,1,8.05
381,Sibolga,ID,2021-12-20 23:37:35,1.7427,98.7792,75.2,86,97,2.73
382,Karuzi,BI,2021-12-20 23:37:35,-3.125,30.1333,60.17,96,100,1.41
383,Cockburn Town,TC,2021-12-20 23:37:35,21.4612,-71.1419,78.76,73,75,9.22
384,Lamu,KE,2021-12-20 23:37:35,-2.2717,40.902,79.02,86,100,8.3
385,Boysun,UZ,2021-12-20 23:37:36,38.2061,67.1986,42.1,54,6,7.02
386,Vila Velha,BR,2021-12-20 23:37:36,-20.3297,-40.2925,71.94,89,40,4.61
387,Hami,CN,2021-12-20 23:32:52,42.8,93.45,23.49,55,98,1.54
388,Ayorou,NE,2021-12-20 23:37:36,14.7308,0.9174,67.01,17,35,11.18
389,Zelenoborskiy,RU,2021-12-20 23:37:37,66.845,32.3622,6.21,96,83,6.58
390,Vila Do Maio,CV,2021-12-20 23:37:37,15.1333,-23.2167,75.42,74,100,15.64
391,Diego De Almagro,CL,2021-12-20 23:37:37,-26.3667,-70.05,64.22,58,66,6.4
392,Amga,RU,2021-12-20 23:37:37,60.8953,131.9608,-47.6,100,91,1.54
393,Erzin,TR,2021-12-20 23:37:38,36.9559,36.2,41.72,89,84,0.25
394,Dunedin,NZ,2021-12-20 23:32:48,-45.8742,170.5036,67.8,55,17,14.67
395,Alofi,NU,2021-12-20 23:37:38,-19.0595,-169.9187,84.09,65,40,14.97
396,Shuangcheng,CN,2021-12-20 23:37:38,45.35,126.2833,2.88,81,3,12.73
397,Pakxe,LA,2021-12-20 23:37:38,15.1167,105.7833,66.78,86,11,2.1
398,Iraucuba,BR,2021-12-20 23:37:39,-3.7461,-39.7833,78.93,72,63,6.26
399,Mahebourg,MU,2021-12-20 23:37:39,-20.4081,57.7,77.29,88,75,3.44
400,Anloga,GH,2021-12-20 23:37:39,5.7947,0.8973,77.22,64,27,3.09
401,Yemanzhelinsk,RU,2021-12-20 23:37:39,54.7547,61.3208,28.35,92,100,11.99
402,Toora-Khem,RU,2021-12-20 23:37:40,52.4675,96.11,14.5,97,100,2.15
403,Kuytun,RU,2021-12-20 23:37:40,54.3419,101.5036,-5.91,96,100,5.08
404,Altamira,BR,2021-12-20 23:37:40,-3.2033,-52.2064,78.89,100,0,1.14
405,Tortoli,IT,2021-12-20 23:37:40,39.9256,9.6572,49.82,71,0,8.05
406,Isangel,VU,2021-12-20 23:37:41,-19.55,169.2667,86.11,84,40,4.61
407,Nowy Tomysl,PL,2021-12-20 23:37:41,52.3195,16.1284,32.25,89,41,6.26
408,Kokopo,PG,2021-12-20 23:37:41,-4.352,152.2633,78.31,85,100,2.37
409,Yerofey Pavlovich,RU,2021-12-20 23:38:42,53.9667,121.9667,-25.19,92,14,3.51
410,Oktyabrskoye,RU,2021-12-20 23:38:42,43.0645,44.7417,24.94,93,13,4.47
411,Juarez,MX,2021-12-20 23:38:09,31.7333,-106.4833,61.61,18,1,4.61
412,Athens,GR,2021-12-20 23:38:42,37.9795,23.7162,51.37,65,55,1.99
413,Florianopolis,BR,2021-12-20 23:33:59,-27.6146,-48.5012,75.38,73,40,17.27
414,Tutoia,BR,2021-12-20 23:38:43,-2.7619,-42.2744,84.18,78,59,13.69
415,Miri,MY,2021-12-20 23:38:43,4.4148,114.0089,75.34,94,40,3.44
416,Luderitz,NA,2021-12-20 23:38:43,-26.6481,15.1594,59.0,86,0,0.94
417,Una,IN,2021-12-20 23:38:43,20.8167,71.0333,65.28,27,0,6.55
418,Cidreira,BR,2021-12-20 23:38:44,-30.1811,-50.2056,72.05,90,30,10.96
419,Victor Harbor,AU,2021-12-20 23:38:44,-35.5667,138.6167,75.79,71,27,3.0
420,Tuatapere,NZ,2021-12-20 23:38:44,-46.1333,167.6833,62.82,57,84,15.77
421,Shimoda,JP,2021-12-20 23:38:45,34.6667,138.95,53.96,65,5,13.67
422,Kuryk,KZ,2021-12-20 23:38:45,43.2,51.65,46.06,89,33,4.68
423,Ojinaga,MX,2021-12-20 23:38:45,29.5667,-104.4167,65.35,36,1,6.91
424,Shihezi,CN,2021-12-20 23:38:46,44.3,86.0333,22.17,82,100,2.53
425,Hofn,IS,2021-12-20 23:38:46,64.2539,-15.2082,38.44,77,14,9.19
426,Jaciara,BR,2021-12-20 23:38:46,-15.9653,-54.9683,73.22,95,100,1.45
427,Sinegorye,RU,2021-12-20 23:38:47,62.0788,150.477,-33.27,92,93,0.83
428,Pangnirtung,CA,2021-12-20 23:38:47,66.1451,-65.7125,6.8,78,90,13.8
429,Aklavik,CA,2021-12-20 23:38:47,68.2191,-135.0107,19.4,93,90,5.75
430,Kurmanayevka,RU,2021-12-20 23:38:47,52.5093,52.0675,32.81,98,100,10.85
431,Aasiaat,GL,2021-12-20 23:38:48,68.7098,-52.8699,35.58,69,72,14.81
432,Severodvinsk,RU,2021-12-20 23:38:48,64.5635,39.8302,7.5,95,95,6.31
433,Kloulklubed,PW,2021-12-20 23:38:48,7.0419,134.2556,84.7,78,75,17.72
434,Bathsheba,BB,2021-12-20 23:38:49,13.2167,-59.5167,79.41,69,20,14.97
435,Fairbanks,US,2021-12-20 23:38:49,64.8378,-147.7164,31.3,93,75,3.44
436,Todos Santos,MX,2021-12-20 23:38:49,23.45,-110.2167,75.79,55,99,3.91
437,Arrecife,ES,2021-12-20 23:38:50,28.963,-13.5477,66.27,88,20,3.44
438,Orlik,RU,2021-12-20 23:38:50,52.5178,99.825,9.39,91,100,3.27
439,Sulangan,PH,2021-12-20 23:38:50,11.1373,123.7228,80.56,81,83,10.96
440,Mechetinskaya,RU,2021-12-20 23:38:50,46.7713,40.456,33.78,100,100,8.68
441,Amahai,ID,2021-12-20 23:38:51,-3.3333,128.9167,84.24,70,78,2.1
442,Geraldton,AU,2021-12-20 23:38:51,-28.7667,114.6,72.01,78,90,20.71
443,Iquique,CL,2021-12-20 23:33:58,-20.2208,-70.1431,66.24,79,94,2.64
444,Venado Tuerto,AR,2021-12-20 23:38:51,-33.7456,-61.9688,83.79,26,7,8.55
445,Pitimbu,BR,2021-12-20 23:38:52,-7.4706,-34.8086,81.19,78,80,10.63
446,Reconquista,AR,2021-12-20 23:38:52,-29.15,-59.65,87.37,38,96,6.96
447,Panama City,PA,2021-12-20 23:38:52,8.9936,-79.5197,82.06,88,75,4.61
448,Qaqortoq,GL,2021-12-20 23:38:52,60.7167,-46.0333,50.5,65,43,15.55
449,Vyazma,RU,2021-12-20 23:38:53,55.2104,34.2951,-3.62,93,100,9.91
450,Bethel,US,2021-12-20 23:38:10,41.3712,-73.414,33.49,57,1,3.44
451,Farmington,US,2021-12-20 23:38:53,36.7281,-108.2187,43.48,33,1,5.75
452,Megion,RU,2021-12-20 23:38:54,61.0296,76.1136,-21.98,89,100,14.56
453,Yangambi,CD,2021-12-20 23:38:54,0.8102,24.4336,71.56,83,100,0.27
454,High Rock,BS,2021-12-20 23:38:54,26.6208,-78.2833,73.42,81,62,9.4
455,Cuamba,MZ,2021-12-20 23:38:55,-14.8031,36.5372,70.48,95,95,3.13
456,Sambava,MG,2021-12-20 23:38:55,-14.2667,50.1667,75.87,90,79,3.18
457,Novorudnyy,RU,2021-12-20 23:38:55,51.5026,58.1873,27.09,93,100,10.16
458,Polunochnoye,RU,2021-12-20 23:39:55,60.8697,60.4153,-6.5,97,100,7.16
459,Cap Malheureux,MU,2021-12-20 23:39:56,-19.9842,57.6142,77.49,75,70,6.24
460,Los Llanos De Aridane,ES,2021-12-20 23:35:04,28.6585,-17.9182,64.15,93,0,1.99
461,Santa Cruz De La Palma,ES,2021-12-20 23:39:56,28.6835,-17.7642,68.14,64,0,4.61
462,Crotone,IT,2021-12-20 23:39:56,39.0851,17.1178,50.09,73,27,10.49
463,Harwich,GB,2021-12-20 23:39:57,51.9419,1.2844,43.0,85,100,4.0
464,Scarborough,GB,2021-12-20 23:38:09,54.2797,-0.4044,40.08,87,100,1.3
465,Iqaluit,CA,2021-12-20 23:39:57,63.7506,-68.5145,-2.47,78,75,8.05
466,Gallup,US,2021-12-20 23:39:57,35.5281,-108.7426,54.36,16,1,5.75
467,Egvekinot,RU,2021-12-20 23:39:58,66.3167,-179.1667,-34.55,89,5,3.24
468,Wakkanai,JP,2021-12-20 23:39:58,45.4094,141.6739,30.58,83,100,3.13
469,Pavlodar,KZ,2021-12-20 23:39:58,52.3,76.95,30.0,80,90,11.18
470,Horsham,GB,2021-12-20 23:39:59,51.064,-0.3272,43.65,86,75,3.44
471,Chippewa Falls,US,2021-12-20 23:39:59,44.9369,-91.3929,20.17,61,1,9.22
472,Swidwin,PL,2021-12-20 23:39:59,53.7746,15.7767,34.95,100,98,5.35
473,Bainbridge,US,2021-12-20 23:35:51,47.6262,-122.5212,40.21,76,90,1.99
474,Sechura,PE,2021-12-20 23:40:00,-5.5569,-80.8222,72.19,69,88,14.97
475,Calabozo,VE,2021-12-20 23:40:00,8.9242,-67.4293,83.26,55,92,6.91
476,Blenheim,NZ,2021-12-20 23:40:00,-41.516,173.9528,80.19,40,3,1.99
477,Hovd,MN,2021-12-20 23:40:01,48.0056,91.6419,15.04,70,56,7.56
478,Knysna,ZA,2021-12-20 23:40:01,-34.0363,23.0471,66.58,95,84,6.15
479,Toropets,RU,2021-12-20 23:40:01,56.4978,31.6353,4.98,89,95,9.1
480,Yinchuan,CN,2021-12-20 23:40:02,38.4681,106.2731,32.25,22,0,6.17
481,Bermejo,AR,2021-12-20 23:40:02,-32.8833,-68.8,94.91,46,40,4.61
482,Barhi,IN,2021-12-20 23:40:02,23.9,80.8,46.74,33,0,1.81
483,Sao Mateus,BR,2021-12-20 23:40:03,-18.7161,-39.8589,71.01,95,77,5.1
484,Boden,SE,2021-12-20 23:40:03,65.8252,21.6886,10.4,96,20,5.35
485,Mana,GF,2021-12-20 23:40:03,5.6592,-53.7767,77.77,91,100,6.73
486,Hervey Bay,AU,2021-12-20 23:37:49,-25.2986,152.8535,82.51,61,70,3.87
487,Rybachiy,RU,2021-12-20 23:40:04,48.7073,44.7449,33.66,97,100,4.34
488,Malakal,SS,2021-12-20 23:40:04,9.5334,31.6605,76.26,19,86,8.66
489,Buchanan,LR,2021-12-20 23:40:04,5.8808,-10.0467,80.01,82,24,6.46
490,Imeni Zhelyabova,RU,2021-12-20 23:40:05,58.9544,36.5956,-2.76,96,100,6.22
491,Nyurba,RU,2021-12-20 23:40:05,63.2842,118.3319,-21.12,100,100,2.51
492,Skjervoy,NO,2021-12-20 23:40:05,70.0311,20.9714,29.77,57,5,12.44
493,Armidale,AU,2021-12-20 23:40:06,-30.5167,151.65,79.81,40,1,10.63
494,Lekoni,GA,2021-12-20 23:40:06,-1.5843,14.2591,76.26,78,50,3.91
495,Orkney,ZA,2021-12-20 23:40:06,-26.9802,26.6727,65.8,60,72,9.46
496,Harper,LR,2021-12-20 23:40:06,4.375,-7.7169,79.99,82,41,7.0
497,Antofagasta,CL,2021-12-20 23:40:07,-23.65,-70.4,65.48,79,99,5.03
498,Woodward,US,2021-12-20 23:40:07,36.4337,-99.3904,56.43,32,1,4.61
499,Mugur-Aksy,RU,2021-12-20 23:40:07,50.35,90.5,5.9,84,70,6.91
500,Aksu,CN,2021-12-20 23:40:07,41.1231,80.2644,22.82,61,80,1.63
501,Quatre Cocos,MU,2021-12-20 23:40:08,-20.2078,57.7625,77.11,82,83,8.05
502,Teahupoo,PF,2021-12-20 23:40:08,-17.8333,-149.2667,78.76,72,51,6.46
503,Waingapu,ID,2021-12-20 23:40:08,-9.6567,120.2641,83.98,73,98,6.93
504,Xiuyan,CN,2021-12-20 23:40:08,40.2928,123.2744,24.31,64,0,6.93
505,Vilaka,LV,2021-12-20 23:41:09,57.1846,27.6722,17.24,87,97,7.27
506,Kachiry,KZ,2021-12-20 23:41:09,53.0675,76.1036,7.66,98,73,4.47
507,Bogdanovich,RU,2021-12-20 23:41:09,56.7803,62.0494,25.38,91,100,13.94
508,Linares,CL,2021-12-20 23:41:10,-35.85,-71.6,80.29,20,0,10.29
509,Barcelona,ES,2021-12-20 23:37:33,41.3888,2.159,52.97,76,0,1.01
510,Lasa,IT,2021-12-20 23:41:10,46.6166,10.7002,27.48,41,7,2.89
511,Hoa Binh,VN,2021-12-20 23:41:10,20.8133,105.3383,60.69,77,0,2.73
512,Bichura,RU,2021-12-20 23:41:11,50.5881,107.6022,-2.33,95,94,1.25
513,Manicore,BR,2021-12-20 23:41:11,-5.8092,-61.3003,75.27,98,100,2.77
514,Udachnyy,RU,2021-12-20 23:41:11,66.4167,112.4,-15.56,75,100,6.11
515,Havoysund,NO,2021-12-20 23:41:12,70.9963,24.6622,18.48,80,88,6.78
516,Ormara,PK,2021-12-20 23:41:12,25.2088,64.6357,72.0,77,78,11.86
517,Tarko-Sale,RU,2021-12-20 23:41:12,64.9225,77.785,-22.88,83,64,13.24
518,Buraydah,SA,2021-12-20 23:41:12,26.326,43.975,63.05,32,14,10.36
519,Marang,MY,2021-12-20 23:41:13,5.2056,103.2059,75.11,82,88,0.81
520,Nuuk,GL,2021-12-20 23:41:13,64.1835,-51.7216,52.41,30,40,20.71
521,Dewa,IN,2021-12-20 23:41:13,27.0333,81.1667,44.6,35,30,3.69
522,Jodar,ES,2021-12-20 23:41:13,37.8406,-3.3526,56.84,59,84,1.57
523,Severomuysk,RU,2021-12-20 23:41:14,56.1481,113.4267,-40.05,94,23,3.04
524,Sioux Lookout,CA,2021-12-20 23:41:14,50.1001,-91.917,-1.82,71,20,6.91
525,Khash,IR,2021-12-20 23:41:14,28.2211,61.2158,52.95,52,97,2.33
526,Sorong,ID,2021-12-20 23:41:15,-0.8833,131.25,81.72,79,94,3.29
527,Perivolion,GR,2021-12-20 23:41:15,39.4206,20.0147,50.0,64,28,12.39
528,Kabanjahe,ID,2021-12-20 23:41:15,3.1001,98.4908,63.09,97,100,4.25
529,Omsukchan,RU,2021-12-20 23:41:16,62.5333,155.8,-26.48,86,100,2.3
530,Smoky Lake,CA,2021-12-20 23:41:16,54.1169,-112.4686,6.71,85,100,4.61
531,Chara,RU,2021-12-20 23:41:17,56.9064,118.2631,-37.23,80,28,0.49
532,Dunmore Town,BS,2021-12-20 23:41:17,25.5,-76.65,77.4,76,45,7.65
533,Mecca,SA,2021-12-20 23:41:17,21.4267,39.8261,67.37,59,5,8.03
534,Port-Gentil,GA,2021-12-20 23:41:17,-0.7193,8.7815,81.05,79,90,9.1
535,Plouzane,FR,2021-12-20 23:41:18,48.3833,-4.6167,37.58,87,90,8.05
536,Jacareacanga,BR,2021-12-20 23:41:18,-6.2222,-57.7528,74.61,99,100,1.14
537,Port Lincoln,AU,2021-12-20 23:41:18,-34.7333,135.8667,67.28,63,47,5.88
538,Parauna,BR,2021-12-20 23:39:12,-16.9478,-50.4486,73.24,84,91,1.59
539,Tobermory,CA,2021-12-20 23:41:19,45.2501,-81.6665,33.31,91,100,26.91
540,Kirovsk,UA,2021-12-20 23:41:19,48.6375,38.6428,25.36,95,15,5.97
541,Alekseyevskoye,RU,2021-12-20 23:41:19,55.3071,50.1135,29.08,95,47,8.66
542,San Francisco,US,2021-12-20 23:36:42,37.7749,-122.4194,58.41,74,90,3.0
543,Aitape,PG,2021-12-20 23:41:20,-3.1374,142.3475,77.32,93,100,5.93
544,Kamaishi,JP,2021-12-20 23:41:20,39.2667,141.8833,34.75,77,59,9.24
545,Santa Rita,BR,2021-12-20 23:41:20,-7.1139,-34.9781,81.27,83,40,6.91
546,Bouar,CF,2021-12-20 23:41:20,5.934,15.596,68.56,33,42,6.35
547,Warrington,GB,2021-12-20 23:41:21,53.3925,-2.5802,41.45,82,90,1.99
548,Umm Kaddadah,SD,2021-12-20 23:41:21,13.6017,26.6876,62.38,24,2,19.73
549,Kulhudhuffushi,MV,2021-12-20 23:41:21,6.6221,73.07,81.14,76,19,8.84
550,Monte Santo,BR,2021-12-20 23:42:21,-10.4378,-39.3328,72.16,88,100,8.43
551,Batagay,RU,2021-12-20 23:42:22,67.6333,134.6333,-40.0,94,100,2.42
552,Izhma,RU,2021-12-20 23:42:22,65.0083,53.9113,-0.96,91,100,5.93
553,Williamsburg,US,2021-12-20 23:42:22,37.2707,-76.7075,40.75,81,1,0.0
554,Pringsewu,ID,2021-12-20 23:42:23,-5.3582,104.9744,75.49,91,100,1.92
555,Inhambane,MZ,2021-12-20 23:42:23,-23.865,35.3833,72.43,78,96,6.53
556,Paris,FR,2021-12-20 23:39:38,48.8534,2.3488,40.59,76,20,1.01
557,Ruffano,IT,2021-12-20 23:42:23,39.9829,18.2464,44.08,85,1,7.58
558,Sobolevo,RU,2021-12-20 23:42:24,54.4299,31.8996,5.38,87,68,11.56
559,Ouesso,CG,2021-12-20 23:38:27,1.6136,16.0517,75.88,58,88,2.01
560,Jiayuguan,CN,2021-12-20 23:42:24,39.8167,98.3,24.26,23,8,4.88
561,Inverell,AU,2021-12-20 23:42:24,-29.7833,151.1167,88.11,56,1,4.0
562,Opuwo,NA,2021-12-20 23:42:25,-18.0607,13.84,73.15,34,21,2.39
563,Zwettl,AT,2021-12-20 23:42:25,48.6,15.1667,29.16,92,69,6.46
564,Kirakira,SB,2021-12-20 23:42:25,-10.4544,161.9205,82.29,84,99,4.09
565,Presidencia Roque Saenz Pena,AR,2021-12-20 23:42:25,-26.7852,-60.4388,83.91,53,99,2.48
566,Arman,RU,2021-12-20 23:42:26,59.7,150.1667,0.01,95,100,6.64
567,Peniche,PT,2021-12-20 23:42:26,39.3558,-9.3811,64.62,90,100,18.92
568,Upata,VE,2021-12-20 23:42:26,8.0086,-62.3989,70.7,98,88,3.62
569,Itaituba,BR,2021-12-20 23:42:27,-4.2761,-55.9836,78.96,100,40,0.0
570,Tukrah,LY,2021-12-20 23:42:27,32.5341,20.5791,58.84,74,78,11.79
